,ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation
6704,465116,Female,Yes,66,Yes,Artist,0.0,Low,2.0,Cat_6,C
6714,461551,Male,Yes,61,No,Entertainment,1.0,Low,2.0,Cat_6,A
6720,464348,Male,No,43,Yes,Artist,1.0,Low,2.0,Cat_6,A
6723,467663,Male,Yes,31,No,Doctor,1.0,Average,2.0,Cat_6,D
6733,466952,Male,Yes,60,Yes,Artist,0.0,Average,2.0,Cat_6,C
6738,461689,Male,No,33,Yes,Artist,1.0,Low,2.0,Cat_6,C
6741,462708,Male,Yes,25,Yes,Executive,8.0,High,2.0,Cat_6,A
6742,467806,Male,Yes,62,Yes,Artist,1.0,High,2.0,Cat_6,B
6744,465912,Female,No,63,Yes,Artist,1.0,Low,2.0,Cat_6,B
6745,461341,Female,Yes,39,Yes,Artist,0.0,High,2.0,Cat_6,A
6756,459051,Male,Yes,66,Yes,Artist,0.0,Average,2.0,Cat_6,C
6757,464620,Female,Yes,41,Yes,Artist,1.0,High,2.0,Cat_6,B
6759,463910,Female,Yes,50,Yes,Artist,0.0,Average,2.0,Cat_6,C
6762,467808,Female,Yes,63,Yes,Artist,0.0,Average,2.0,Cat_6,C
6771,465612,Male,Yes,37,Yes,Artist,9.0,Average,2.0,Cat_6,C
6773,466883,Female,Yes,37,Yes,Artist,2.0,Average,2.0,Cat_6,B
6774,467477,Male,Yes,43,Yes,Healthcare,5.0,Average,2.0,Cat_6,D
6777,461470,Male,Yes,43,Yes,Artist,2.0,Average,2.0,Cat_6,C
6778,466138,Male,Yes,71,No,Lawyer,3.0,High,2.0,Cat_6,D
6783,467253,Female,No,35,Yes,Engineer,3.0,Low,2.0,Cat_6,D
6786,465924,Female,No,28,Yes,Marketing,0.0,Low,2.0,Cat_6,D
6789,463934,Female,Yes,43,Yes,Artist,3.0,Average,2.0,Cat_6,C
6790,459437,Male,Yes,68,Yes,Lawyer,3.0,High,2.0,Cat_6,B
6791,466728,Male,Yes,28,No,Doctor,0.0,Average,2.0,Cat_6,A
6793,460972,Male,Yes,42,Yes,Artist,14.0,Low,2.0,Cat_6,A
6796,465513,Male,No,43,Yes,Entertainment,1.0,Low,2.0,Cat_6,B
6798,459647,Female,No,43,Yes,Engineer,1.0,Low,2.0,Cat_6,B
6801,461544,Male,Yes,82,No,Lawyer,1.0,High,2.0,Cat_6,A
6802,462749,Male,Yes,49,Yes,Artist,1.0,Low,2.0,Cat_6,C
6803,461472,Female,Yes,41,Yes,Artist,0.0,Average,2.0,Cat_6,C
6804,467659,Male,Yes,66,Yes,Entertainment,0.0,Average,2.0,Cat_6,B
6808,460982,Male,Yes,77,No,Lawyer,1.0,High,2.0,Cat_6,A
6812,463776,Female,Yes,39,Yes,Artist,3.0,Average,2.0,Cat_6,C
6814,460151,Male,Yes,35,Yes,Artist,3.0,Average,2.0,Cat_6,C
6822,459995,Female,No,38,No,Artist,4.0,Low,2.0,Cat_6,A
6823,465896,Male,No,32,No,Doctor,2.0,Low,2.0,Cat_6,D
6833,465717,Female,Yes,42,Yes,Artist,2.0,Average,2.0,Cat_6,C
6848,461771,Male,Yes,27,Yes,Doctor,9.0,Average,2.0,Cat_6,A
6851,461241,Male,Yes,32,Yes,Healthcare,5.0,Low,2.0,Cat_6,D
6855,459097,Male,Yes,88,Yes,Lawyer,0.0,High,2.0,Cat_6,A
6856,464615,Male,Yes,35,Yes,Artist,7.0,Low,2.0,Cat_6,A
6859,463480,Female,Yes,27,No,Healthcare,0.0,Low,2.0,Cat_6,D
6865,463078,Male,Yes,86,No,Executive,0.0,High,2.0,Cat_6,A
6870,467753,Female,Yes,69,No,Artist,0.0,High,2.0,Cat_6,C
6872,463105,Female,No,72,Yes,Lawyer,1.0,Low,2.0,Cat_6,D
6878,459897,Female,Yes,55,Yes,Artist,1.0,Low,2.0,Cat_6,C
6882,467122,Female,Yes,73,No,Lawyer,0.0,High,2.0,Cat_6,C
6891,466035,Female,Yes,86,Yes,Lawyer,1.0,Low,2.0,Cat_6,B
6895,467058,Male,Yes,82,No,Executive,1.0,High,2.0,Cat_6,B
6906,466666,Female,Yes,32,Yes,Healthcare,0.0,Low,2.0,Cat_6,A
6908,462859,Male,Yes,49,Yes,Entertainment,1.0,Average,2.0,Cat_6,A
6918,462970,Male,Yes,28,No,Doctor,0.0,Average,2.0,Cat_6,D
6922,466714,Male,Yes,66,Yes,Executive,0.0,Average,2.0,Cat_6,C
6923,467876,Female,Yes,47,Yes,Artist,8.0,High,2.0,Cat_6,C
6924,465204,Male,Yes,28,Yes,Healthcare,1.0,Low,2.0,Cat_6,C
6925,461851,Female,Yes,35,Yes,Artist,3.0,Average,2.0,Cat_6,C
6926,460823,Female,Yes,75,Yes,Lawyer,1.0,High,2.0,Cat_6,B
6931,464352,Male,Yes,58,Yes,Doctor,0.0,Average,2.0,Cat_6,C
6938,463088,Female,Yes,89,Yes,Lawyer,0.0,High,2.0,Cat_6,C
6950,461938,Female,No,33,Yes,Engineer,9.0,Low,2.0,Cat_6,A
6952,462896,Male,Yes,58,Yes,Entertainment,9.0,Low,2.0,Cat_6,A
6956,466175,Male,Yes,25,Yes,Doctor,1.0,Low,2.0,Cat_6,C
6962,466596,Female,Yes,83,Yes,Artist,0.0,High,2.0,Cat_6,C
6968,467093,Female,Yes,53,Yes,Artist,8.0,Average,2.0,Cat_6,A
6973,465885,Female,No,41,Yes,Marketing,1.0,Low,2.0,Cat_6,A
6975,463146,Male,Yes,37,No,Entertainment,11.0,Average,2.0,Cat_6,B
6982,464189,Female,No,42,Yes,Artist,1.0,Low,2.0,Cat_6,A
6990,459425,Female,Yes,87,Yes,Lawyer,0.0,High,2.0,Cat_6,A
6993,467250,Male,Yes,63,Yes,Entertainment,6.0,Low,2.0,Cat_6,D
6998,462692,Female,Yes,35,No,Artist,6.0,Average,2.0,Cat_6,B
7016,467378,Female,Yes,56,Yes,Artist,1.0,Average,2.0,Cat_6,C
7025,464393,Female,Yes,82,Yes,Lawyer,1.0,High,2.0,Cat_6,A
7029,461860,Female,Yes,81,Yes,Lawyer,1.0,High,2.0,Cat_6,C
7037,466704,Male,Yes,53,Yes,Doctor,4.0,Average,2.0,Cat_6,C
7039,459862,Male,Yes,70,No,Executive,4.0,High,2.0,Cat_6,A
7049,464160,Male,Yes,27,Yes,Artist,4.0,Average,2.0,Cat_6,A
7050,462459,Male,No,30,Yes,Artist,2.0,Low,2.0,Cat_6,A
7053,467023,Male,Yes,26,No,Doctor,9.0,Average,2.0,Cat_6,A
7062,463767,Male,Yes,32,Yes,Artist,9.0,Average,2.0,Cat_6,C
7068,460092,Male,No,41,Yes,Doctor,2.0,Low,2.0,Cat_6,C
7088,461461,Male,Yes,36,No,Entertainment,9.0,Average,2.0,Cat_6,B
7090,466960,Male,Yes,40,Yes,Artist,1.0,Low,2.0,Cat_6,B
7091,466674,Female,Yes,57,Yes,Artist,0.0,High,2.0,Cat_6,C
7096,459454,Male,Yes,38,No,Artist,0.0,Average,2.0,Cat_6,A
7102,464440,Male,Yes,87,Yes,Lawyer,0.0,High,2.0,Cat_6,A
7106,466941,Male,Yes,81,Yes,Lawyer,0.0,High,2.0,Cat_6,B
7107,467918,Male,Yes,48,Yes,Artist,7.0,Average,2.0,Cat_6,C
7108,462696,Male,Yes,52,No,Artist,0.0,High,2.0,Cat_6,A
7109,464135,Female,Yes,68,Yes,Lawyer,0.0,High,2.0,Cat_6,B
7113,464606,Male,Yes,41,Yes,Artist,1.0,Average,2.0,Cat_6,C
7114,465856,Male,Yes,41,Yes,Artist,11.0,High,2.0,Cat_6,A
7116,462848,Female,Yes,23,No,Healthcare,7.0,High,2.0,Cat_6,B
7127,466730,Female,Yes,38,Yes,Engineer,3.0,Low,2.0,Cat_6,A
7132,459926,Female,Yes,71,Yes,Artist,1.0,Average,2.0,Cat_6,C
7136,459406,Male,Yes,72,No,Executive,0.0,High,2.0,Cat_6,B
7140,462015,Male,Yes,27,Yes,Entertainment,0.0,Average,2.0,Cat_6,A
7142,459265,Female,Yes,41,Yes,Artist,0.0,Average,2.0,Cat_6,C
7156,461871,Male,Yes,53,Yes,Artist,0.0,Average,2.0,Cat_6,C
7171,464015,Female,No,42,Yes,Artist,0.0,Low,2.0,Cat_6,A
7173,464442,Male,Yes,57,Yes,Lawyer,1.0,High,2.0,Cat_6,B
7177,463474,Male,Yes,51,No,Artist,3.0,Average,2.0,Cat_6,C
7185,460985,Female,Yes,61,Yes,Engineer,0.0,Average,2.0,Cat_6,C
7186,466870,Male,Yes,42,Yes,Artist,0.0,Average,2.0,Cat_6,C
7192,467631,Male,Yes,72,Yes,Lawyer,3.0,High,2.0,Cat_6,C
7193,467804,Female,Yes,43,Yes,Artist,1.0,Average,2.0,Cat_6,C
7195,460076,Female,No,49,Yes,Artist,0.0,Low,2.0,Cat_6,D
7198,466292,Female,Yes,82,No,Lawyer,1.0,High,2.0,Cat_6,B
7200,464081,Male,Yes,73,Yes,Executive,11.0,High,2.0,Cat_6,C
7202,463444,Male,Yes,61,Yes,Lawyer,11.0,High,2.0,Cat_6,B
7204,465893,Female,Yes,43,Yes,Engineer,0.0,Average,2.0,Cat_6,B
7208,460268,Male,Yes,32,Yes,Artist,9.0,Average,2.0,Cat_6,B
7211,463859,Male,Yes,39,Yes,Artist,6.0,Average,2.0,Cat_6,C
7217,460975,Male,Yes,86,Yes,Lawyer,1.0,High,2.0,Cat_6,B
7229,466775,Female,Yes,83,Yes,Lawyer,0.0,Low,2.0,Cat_6,C
7233,459000,Male,Yes,58,No,Executive,12.0,High,2.0,Cat_6,C
7236,464992,Male,Yes,67,Yes,Executive,0.0,High,2.0,Cat_6,C
7243,464183,Female,No,37,No,Artist,4.0,Low,2.0,Cat_6,C
7252,465718,Female,Yes,49,Yes,Marketing,9.0,Low,2.0,Cat_6,C
7256,466962,Male,Yes,48,Yes,Artist,8.0,Average,2.0,Cat_6,C
7259,460088,Female,Yes,33,Yes,Homemaker,8.0,High,2.0,Cat_6,D
7265,467772,Female,No,25,No,Marketing,1.0,Low,2.0,Cat_6,D
7271,467298,Male,Yes,61,Yes,Healthcare,1.0,Low,2.0,Cat_6,A
7274,461835,Female,Yes,60,Yes,Artist,1.0,Average,2.0,Cat_6,C
7276,461275,Male,Yes,66,Yes,Marketing,1.0,High,2.0,Cat_6,B
7278,466362,Male,Yes,65,Yes,Lawyer,1.0,High,2.0,Cat_6,B
7285,464164,Female,Yes,81,Yes,Lawyer,0.0,High,2.0,Cat_6,C
7296,461471,Female,Yes,73,Yes,Artist,1.0,Average,2.0,Cat_6,C
7299,464146,Male,No,38,Yes,Entertainment,1.0,Low,2.0,Cat_6,A
7305,459723,Male,Yes,49,Yes,Artist,6.0,Average,2.0,Cat_6,C
7308,463528,Male,Yes,67,No,Executive,6.0,High,2.0,Cat_6,A
7310,462694,Male,Yes,61,Yes,Entertainment,6.0,Average,2.0,Cat_6,A
7316,467261,Female,Yes,77,Yes,Lawyer,0.0,High,2.0,Cat_6,C
7317,463411,Male,Yes,42,Yes,Entertainment,0.0,Average,2.0,Cat_6,C
7321,459738,Male,Yes,32,Yes,Artist,1.0,Low,2.0,Cat_6,D
7331,466388,Male,Yes,20,No,Healthcare,0.0,Low,2.0,Cat_6,D
7332,465084,Male,Yes,61,Yes,Executive,5.0,High,2.0,Cat_6,C
7339,465099,Male,Yes,39,No,Entertainment,0.0,Average,2.0,Cat_6,C
7341,462138,Female,Yes,56,Yes,Artist,1.0,Low,2.0,Cat_6,B
7345,462342,Female,Yes,71,Yes,Lawyer,8.0,High,2.0,Cat_6,C
7352,460199,Female,Yes,39,Yes,Entertainment,5.0,Low,2.0,Cat_6,B
7358,459952,Female,No,35,Yes,Entertainment,7.0,Low,2.0,Cat_6,A
7364,463513,Male,Yes,79,Yes,Artist,7.0,High,2.0,Cat_6,B
7365,460123,Female,Yes,33,Yes,Engineer,9.0,Low,2.0,Cat_6,D
7384,466826,Male,Yes,43,Yes,Entertainment,0.0,Low,2.0,Cat_6,A
7386,459305,Male,Yes,29,No,Healthcare,13.0,High,2.0,Cat_6,B
7389,467735,Male,No,26,Yes,Doctor,1.0,Low,2.0,Cat_6,A
7390,463755,Female,Yes,63,No,Artist,0.0,High,2.0,Cat_6,B
7396,459985,Female,No,39,Yes,Doctor,8.0,Low,2.0,Cat_6,B
7406,467334,Male,Yes,73,No,Executive,0.0,High,2.0,Cat_6,C
7410,460279,Female,Yes,27,No,Entertainment,6.0,High,2.0,Cat_6,B
7414,465853,Female,Yes,33,Yes,Healthcare,6.0,Average,2.0,Cat_6,A
7415,461890,Female,Yes,45,Yes,Artist,0.0,Average,2.0,Cat_6,C
7423,459137,Male,Yes,42,Yes,Artist,7.0,Average,2.0,Cat_6,C
7424,459485,Female,Yes,87,Yes,Lawyer,7.0,High,2.0,Cat_6,A
7425,461734,Female,Yes,81,No,Lawyer,7.0,High,2.0,Cat_6,B
7433,461638,Male,Yes,70,Yes,Entertainment,0.0,High,2.0,Cat_6,A
7442,461440,Female,Yes,42,Yes,Artist,1.0,Average,2.0,Cat_6,C
7447,459077,Female,Yes,82,No,Lawyer,0.0,High,2.0,Cat_6,A
7448,460339,Female,Yes,50,Yes,Entertainment,4.0,Low,2.0,Cat_6,A
7449,459970,Male,No,40,Yes,Artist,1.0,Low,2.0,Cat_6,A
7452,466990,Male,Yes,39,Yes,Entertainment,9.0,Average,2.0,Cat_6,B
7454,460369,Female,Yes,50,Yes,Artist,9.0,Low,2.0,Cat_6,C
7459,462667,Female,Yes,40,No,Homemaker,2.0,Average,2.0,Cat_6,A
7461,463898,Female,No,38,Yes,Healthcare,0.0,Low,2.0,Cat_6,C
7470,465222,Male,Yes,69,No,Doctor,8.0,Low,2.0,Cat_6,A
7475,467672,Female,Yes,36,Yes,Artist,7.0,Average,2.0,Cat_6,C
7486,462382,Male,Yes,73,Yes,Lawyer,1.0,High,2.0,Cat_6,B
7490,466217,Male,No,27,Yes,Doctor,0.0,Low,2.0,Cat_6,C
7491,465484,Female,Yes,57,Yes,Artist,0.0,Low,2.0,Cat_6,B
7494,462326,Female,Yes,42,Yes,Artist,4.0,Average,2.0,Cat_6,C
7496,467676,Male,Yes,40,Yes,Entertainment,8.0,Low,2.0,Cat_6,D
7499,462275,Male,Yes,42,Yes,Artist,1.0,Average,2.0,Cat_6,C
7501,464417,Male,Yes,72,No,Entertainment,2.0,Average,2.0,Cat_6,C
7524,460276,Female,Yes,37,Yes,Artist,3.0,Low,2.0,Cat_6,C
7531,465641,Female,Yes,47,Yes,Artist,0.0,Average,2.0,Cat_6,C
7532,467854,Male,No,28,Yes,Artist,9.0,Low,2.0,Cat_6,A
7534,460749,Male,No,36,Yes,Entertainment,1.0,Low,2.0,Cat_6,A
7543,459472,Female,Yes,77,No,Lawyer,1.0,High,2.0,Cat_6,A
7551,467678,Male,No,56,No,Marketing,1.0,Low,2.0,Cat_6,D
7553,467038,Male,Yes,61,Yes,Lawyer,1.0,High,2.0,Cat_6,C
7562,462739,Male,Yes,46,Yes,Artist,0.0,Low,2.0,Cat_6,A
7563,463412,Male,No,33,Yes,Artist,0.0,Low,2.0,Cat_6,A
7565,463215,Female,Yes,37,Yes,Engineer,0.0,High,2.0,Cat_6,A
7567,467950,Female,No,38,Yes,Entertainment,0.0,Low,2.0,Cat_6,D
7569,466565,Male,Yes,29,No,Artist,6.0,Average,2.0,Cat_6,B
7575,462734,Male,Yes,69,Yes,Artist,6.0,Average,2.0,Cat_6,C
7578,466648,Male,Yes,36,Yes,Executive,6.0,High,2.0,Cat_6,C
7585,467400,Male,Yes,61,No,Artist,6.0,Low,2.0,Cat_6,A
7592,463376,Female,Yes,45,Yes,Executive,7.0,High,2.0,Cat_6,C
7593,459536,Male,Yes,32,Yes,Healthcare,6.0,Low,2.0,Cat_6,D
7598,461330,Male,Yes,60,No,Executive,0.0,High,2.0,Cat_6,C
7606,463579,Male,Yes,45,Yes,Artist,0.0,Average,2.0,Cat_6,B
7614,461308,Male,No,18,No,Healthcare,0.0,Low,2.0,Cat_6,D
7615,463288,Female,No,59,Yes,Artist,9.0,Average,2.0,Cat_6,C
7617,460149,Male,Yes,50,Yes,Artist,1.0,Low,2.0,Cat_6,C
7618,459955,Male,No,47,Yes,Engineer,1.0,Low,2.0,Cat_6,D
7631,467430,Male,Yes,48,Yes,Artist,4.0,Average,2.0,Cat_6,C
7636,460291,Female,Yes,37,Yes,Artist,6.0,Low,2.0,Cat_6,B
7638,464350,Female,Yes,86,Yes,Lawyer,0.0,High,2.0,Cat_6,C
7645,466693,Male,No,23,No,Healthcare,0.0,Low,2.0,Cat_6,D
7650,467166,Female,Yes,25,No,Homemaker,8.0,Average,2.0,Cat_6,D
7654,466909,Male,Yes,61,Yes,Artist,0.0,Low,2.0,Cat_6,B
7659,460205,Male,Yes,55,Yes,Artist,4.0,Low,2.0,Cat_6,B
7661,463725,Male,Yes,46,Yes,Artist,1.0,Low,2.0,Cat_6,C
7680,466583,Female,Yes,38,Yes,Doctor,0.0,Average,2.0,Cat_6,A
7682,461742,Male,Yes,87,Yes,Executive,1.0,High,2.0,Cat_6,C
7687,467203,Female,Yes,36,Yes,Artist,5.0,Average,2.0,Cat_6,C
7688,460329,Male,No,45,Yes,Entertainment,6.0,Low,2.0,Cat_6,A
7689,465926,Male,Yes,26,Yes,Healthcare,6.0,Low,2.0,Cat_6,D
7693,463011,Female,Yes,81,Yes,Homemaker,0.0,High,2.0,Cat_6,B
7695,462725,Male,Yes,77,Yes,Lawyer,0.0,High,2.0,Cat_6,B
7696,465325,Female,Yes,50,Yes,Artist,4.0,Low,2.0,Cat_6,B
7704,459156,Female,Yes,81,Yes,Lawyer,1.0,High,2.0,Cat_6,A
7710,459953,Male,Yes,53,Yes,Artist,9.0,Low,2.0,Cat_6,B
7712,461959,Female,Yes,62,Yes,Artist,0.0,Low,2.0,Cat_6,C
7713,459029,Male,Yes,70,No,Executive,0.0,High,2.0,Cat_6,B
7714,467237,Male,Yes,82,Yes,Lawyer,0.0,High,2.0,Cat_6,D
7721,466904,Male,Yes,55,Yes,Artist,0.0,Average,2.0,Cat_6,C
7722,462463,Male,Yes,61,No,Artist,1.0,Average,2.0,Cat_6,C
7723,461515,Male,Yes,26,No,Artist,0.0,Low,2.0,Cat_6,A
7725,467357,Male,Yes,60,Yes,Artist,0.0,Low,2.0,Cat_6,D
7731,461504,Female,Yes,49,Yes,Artist,9.0,Low,2.0,Cat_6,B
7749,466150,Male,Yes,51,Yes,Artist,1.0,Low,2.0,Cat_6,B
7759,467557,Female,Yes,58,Yes,Artist,1.0,Average,2.0,Cat_6,C
7765,463225,Female,Yes,43,Yes,Artist,1.0,Average,2.0,Cat_6,B
7767,466136,Female,No,19,Yes,Artist,0.0,Low,2.0,Cat_6,A
7771,467254,Female,Yes,45,Yes,Artist,9.0,Low,2.0,Cat_6,B
7772,464077,Female,Yes,60,Yes,Artist,4.0,High,2.0,Cat_6,C
7778,463119,Female,Yes,88,Yes,Lawyer,4.0,High,2.0,Cat_6,C
7784,459274,Female,Yes,82,Yes,Lawyer,0.0,High,2.0,Cat_6,B
7787,461611,Female,Yes,38,Yes,Artist,5.0,Average,2.0,Cat_6,C
7789,466638,Female,No,42,Yes,Artist,8.0,Low,2.0,Cat_6,B
7800,461698,Female,Yes,67,Yes,Artist,0.0,High,2.0,Cat_6,C
7804,461563,Female,Yes,60,Yes,Artist,1.0,High,2.0,Cat_6,C
7817,460239,Male,Yes,42,Yes,Artist,5.0,Average,2.0,Cat_6,C
7833,461491,Female,Yes,70,Yes,Artist,8.0,Average,2.0,Cat_6,C
7835,463655,Male,Yes,39,Yes,Artist,13.0,Low,2.0,Cat_6,B
7836,463427,Female,Yes,29,Yes,Engineer,1.0,Low,2.0,Cat_6,D
7837,463016,Male,Yes,58,Yes,Artist,1.0,Low,2.0,Cat_6,B
7839,461446,Female,Yes,66,Yes,Lawyer,1.0,High,2.0,Cat_6,C
7840,460241,Male,Yes,40,Yes,Artist,8.0,Average,2.0,Cat_6,C
7843,464366,Male,Yes,55,Yes,Entertainment,2.0,Average,2.0,Cat_6,C
7844,459339,Male,Yes,28,Yes,Healthcare,8.0,High,2.0,Cat_6,A
7848,466542,Female,Yes,73,Yes,Lawyer,1.0,High,2.0,Cat_6,B
7851,467705,Male,Yes,33,Yes,Artist,1.0,Low,2.0,Cat_6,A
7852,467838,Male,Yes,60,Yes,Artist,1.0,Average,2.0,Cat_6,C
7860,463184,Female,Yes,60,Yes,Artist,1.0,Average,2.0,Cat_6,C
7862,462350,Male,Yes,35,Yes,Artist,1.0,Average,2.0,Cat_6,C
7864,465221,Male,Yes,88,Yes,Artist,0.0,High,2.0,Cat_6,C
7866,464157,Male,Yes,88,Yes,Marketing,0.0,High,2.0,Cat_6,C
7875,461655,Female,Yes,35,Yes,Homemaker,9.0,Average,2.0,Cat_6,A
7880,467272,Male,Yes,76,Yes,Lawyer,8.0,High,2.0,Cat_6,A
7881,467181,Female,Yes,50,Yes,Artist,9.0,Low,2.0,Cat_6,B
7882,460939,Female,Yes,87,Yes,Lawyer,0.0,Low,2.0,Cat_6,B
7892,465265,Female,Yes,56,Yes,Artist,2.0,Average,2.0,Cat_6,B
7898,461386,Female,Yes,82,No,Lawyer,0.0,High,2.0,Cat_6,B
7903,459277,Male,Yes,38,No,Entertainment,0.0,Low,2.0,Cat_6,B
7909,464327,Female,Yes,50,Yes,Artist,9.0,Low,2.0,Cat_6,C
7917,467809,Male,Yes,46,Yes,Doctor,1.0,Average,2.0,Cat_6,C
7920,460810,Female,Yes,89,No,Lawyer,1.0,High,2.0,Cat_6,D
7922,460801,Female,Yes,30,No,Entertainment,3.0,High,2.0,Cat_6,A
7923,462306,Male,Yes,79,No,Lawyer,8.0,High,2.0,Cat_6,A
7930,461224,Female,Yes,33,Yes,Doctor,8.0,High,2.0,Cat_6,D
7931,459504,Male,Yes,77,Yes,Lawyer,1.0,High,2.0,Cat_6,A
7938,465389,Male,Yes,46,Yes,Artist,1.0,Low,2.0,Cat_6,B
7942,459530,Female,Yes,37,Yes,Lawyer,1.0,High,2.0,Cat_6,C
7944,459444,Male,Yes,68,Yes,Artist,1.0,High,2.0,Cat_6,C
7946,460869,Male,Yes,35,Yes,Artist,1.0,Average,2.0,Cat_6,B
7950,462272,Male,Yes,56,No,Artist,0.0,Average,2.0,Cat_6,A
7957,459418,Male,Yes,66,No,Executive,1.0,High,2.0,Cat_6,D
7958,464265,Male,Yes,56,Yes,Entertainment,1.0,Low,2.0,Cat_6,C
7982,460018,Female,Yes,33,Yes,Artist,1.0,Average,2.0,Cat_6,C
7986,461759,Male,Yes,49,Yes,Artist,1.0,Low,2.0,Cat_6,C
8010,467278,Female,Yes,84,Yes,Artist,0.0,High,2.0,Cat_6,B
8012,464601,Female,No,25,Yes,Healthcare,9.0,Low,2.0,Cat_6,D
8014,461489,Female,Yes,70,Yes,Lawyer,1.0,High,2.0,Cat_6,C
8019,465895,Female,Yes,31,No,Artist,7.0,Average,2.0,Cat_6,B
8022,465100,Male,Yes,56,Yes,Artist,1.0,High,2.0,Cat_6,C
8025,459399,Female,No,20,No,Doctor,1.0,Low,2.0,Cat_6,D
8027,464101,Male,Yes,62,Yes,Entertainment,9.0,Average,2.0,Cat_6,C
8042,465422,Female,Yes,40,Yes,Artist,1.0,Average,2.0,Cat_6,C
8043,462049,Male,Yes,39,Yes,Artist,14.0,Average,2.0,Cat_6,B
8044,466997,Female,Yes,50,No,Engineer,1.0,Low,2.0,Cat_6,D
8045,465838,Female,Yes,52,No,Doctor,3.0,Average,2.0,Cat_6,A
8046,467379,Male,Yes,59,Yes,Entertainment,0.0,Average,2.0,Cat_6,B
8047,462396,Male,Yes,50,Yes,Doctor,0.0,Average,2.0,Cat_6,C
8052,467455,Female,No,37,Yes,Artist,8.0,Low,2.0,Cat_6,C
8055,461291,Male,No,18,No,Healthcare,0.0,Low,2.0,Cat_6,D
8059,460132,Male,No,39,Yes,Healthcare,3.0,Low,2.0,Cat_6,D
8061,465231,Male,Yes,65,No,Artist,0.0,Average,2.0,Cat_6,C
6,460156,Male,No,32,Yes,Healthcare,1.0,Low,3.0,Cat_6,C
7,464347,Female,No,33,Yes,Healthcare,1.0,Low,3.0,Cat_6,D
10,464041,Female,No,26,Yes,Engineer,1.0,Low,3.0,Cat_6,A
25,465083,Male,Yes,56,No,Artist,1.0,Average,3.0,Cat_6,C
27,459717,Male,Yes,49,Yes,Artist,1.0,Average,3.0,Cat_6,C
30,463331,Female,Yes,45,Yes,Artist,0.0,Low,3.0,Cat_6,C
42,464590,Female,No,27,Yes,Artist,14.0,Low,3.0,Cat_6,A
62,464091,Male,Yes,74,Yes,Lawyer,0.0,High,3.0,Cat_6,D
75,463691,Female,No,33,No,Homemaker,0.0,Low,3.0,Cat_6,B
86,459384,Male,Yes,52,Yes,Artist,0.0,Average,3.0,Cat_6,C
109,460185,Male,No,25,No,Healthcare,9.0,Low,3.0,Cat_6,D
114,467905,Male,Yes,43,Yes,Executive,0.0,High,3.0,Cat_6,D
120,464481,Male,Yes,46,Yes,Executive,0.0,High,3.0,Cat_6,C
142,459261,Female,No,32,Yes,Doctor,0.0,Low,3.0,Cat_6,C
149,464173,Male,Yes,71,Yes,Artist,6.0,Average,3.0,Cat_6,C
159,459192,Male,Yes,35,Yes,Artist,3.0,Average,3.0,Cat_6,C
165,465291,Female,Yes,45,Yes,Artist,5.0,Average,3.0,Cat_6,C
166,462996,Female,Yes,49,Yes,Homemaker,9.0,Average,3.0,Cat_6,C
178,467896,Female,No,22,No,Healthcare,4.0,Low,3.0,Cat_6,D
190,459340,Male,Yes,53,Yes,Artist,1.0,Average,3.0,Cat_6,B
195,466544,Male,Yes,41,Yes,Executive,1.0,Average,3.0,Cat_6,A
200,459073,Female,No,26,Yes,Healthcare,0.0,Low,3.0,Cat_6,C
205,466613,Male,No,23,No,Healthcare,8.0,Low,3.0,Cat_6,D
220,464613,Female,No,35,No,Artist,0.0,Low,3.0,Cat_6,B
222,463429,Female,No,28,Yes,Artist,7.0,Low,3.0,Cat_6,A
241,464150,Female,Yes,59,Yes,Artist,0.0,Average,3.0,Cat_6,C
253,467773,Male,Yes,70,Yes,Lawyer,1.0,High,3.0,Cat_6,C
260,463862,Male,Yes,50,Yes,Artist,6.0,Average,3.0,Cat_6,C
262,462721,Female,Yes,72,No,Lawyer,1.0,High,3.0,Cat_6,D
271,462161,Female,No,28,Yes,Doctor,0.0,Low,3.0,Cat_6,D
278,459494,Female,Yes,69,No,Engineer,9.0,Low,3.0,Cat_6,A
279,466921,Female,No,22,No,Healthcare,3.0,Low,3.0,Cat_6,D
289,462776,Female,Yes,53,Yes,Engineer,1.0,Average,3.0,Cat_6,C
291,464088,Male,No,27,No,Doctor,1.0,Low,3.0,Cat_6,D
298,466824,Male,Yes,40,Yes,Artist,3.0,High,3.0,Cat_6,A
300,465091,Male,Yes,63,Yes,Entertainment,3.0,Average,3.0,Cat_6,C
302,466999,Male,No,27,Yes,Healthcare,1.0,Low,3.0,Cat_6,D
314,465967,Male,Yes,36,No,Doctor,6.0,Low,3.0,Cat_6,A
329,464226,Female,Yes,62,Yes,Artist,2.0,Average,3.0,Cat_6,C
335,464622,Female,No,30,No,Healthcare,8.0,Low,3.0,Cat_6,A
345,467086,Female,Yes,83,Yes,Lawyer,0.0,Low,3.0,Cat_6,A
353,466258,Female,No,29,No,Healthcare,1.0,Low,3.0,Cat_6,B
359,464047,Male,No,43,Yes,Healthcare,3.0,Low,3.0,Cat_6,D
360,459496,Female,No,42,Yes,Artist,3.0,Low,3.0,Cat_6,A
362,463382,Female,Yes,50,Yes,Engineer,4.0,High,3.0,Cat_6,B
